"x0" "y0" "x1" "y1"
-56.5539855957031 74.5296936035156 -56.8775329589844 74.2610015869141
-56.8775329589844 74.2610015869141 -57.138427734375 73.9878616333008
-57.138427734375 73.9878616333008 -57.3389892578125 73.7112655639648
-57.3389892578125 73.7112655639648 -57.4815368652344 73.4321517944336
-57.4815368652344 73.4321517944336 -57.5685424804688 73.1514053344727
-57.5685424804688 73.1514053344727 -57.6024780273438 72.8698883056641
-57.6024780273438 72.8698883056641 -57.5858764648438 72.5884170532227
-57.5858764648438 72.5884170532227 -57.5211791992188 72.3077621459961
-57.5211791992188 72.3077621459961 -57.4108581542969 72.0286407470703
-57.4108581542969 72.0286407470703 -57.2572326660156 71.7517776489258
-57.2572326660156 71.7517776489258 -57.0626525878906 71.4777984619141
-57.0626525878906 71.4777984619141 -56.8293762207031 71.2073440551758
-56.8293762207031 71.2073440551758 -56.5595703125 70.9409942626953
-56.5595703125 70.9409942626953 -56.2552795410156 70.6792984008789
-56.2552795410156 70.6792984008789 -55.9185180664062 70.4227905273438
-55.9185180664062 70.4227905273438 -55.5512390136719 70.1719589233398
-55.5512390136719 70.1719589233398 -55.1552124023438 69.9272766113281
-54.2839965820312 69.4580307006836 -53.8120727539062 69.2342834472656
-53.8120727539062 69.2342834472656 -53.3180236816406 69.0182723999023
-53.3180236816406 69.0182723999023 -52.8032531738281 68.8103332519531
-52.8032531738281 68.8103332519531 -52.2691955566406 68.6107864379883
-33.8023681640625 67.1541290283203 -33.1452941894531 67.2584533691406
-33.1452941894531 67.2584533691406 -32.4967346191406 67.3731155395508
-32.4967346191406 67.3731155395508 -31.8576049804688 67.4979476928711
-31.8576049804688 67.4979476928711 -31.2288818359375 67.6328125
-31.2288818359375 67.6328125 -30.6114501953125 67.7775115966797
-30.6114501953125 67.7775115966797 -30.0064086914062 67.9318695068359
-30.0064086914062 67.9318695068359 -29.4147644042969 68.0956649780273
-29.4147644042969 68.0956649780273 -28.8375854492188 68.2686767578125
-24.4983520507812 70.195068359375 -24.13720703125 70.4440002441406
-23.0128784179688 71.4899063110352 -22.82177734375 71.7613372802734
-22.82177734375 71.7613372802734 -22.6708984375 72.0355987548828
-22.6708984375 72.0355987548828 -22.5625 72.3120651245117
-22.4825134277344 72.868896484375 -22.5157165527344 73.147819519043
-57.5712280273438 74.6234359741211 -56.5539855957031 74.5296936035156
-57.1780700683594 74.9026184082031 -57.5712280273438 74.6234359741211
-55.1552124023438 69.9272766113281 -55.8629760742188 69.7832794189453
-55.8629760742188 69.7832794189453 -55.4120483398438 69.5344696044922
-54.9356079101562 69.293083190918 -54.2839965820312 69.4580307006836
-55.4120483398438 69.5344696044922 -54.9356079101562 69.293083190918
-52.2691955566406 68.6107864379883 -52.8064575195312 68.4091644287109
-33.546630859375 66.8940277099609 -33.8023681640625 67.1541290283203
-34.2393798828125 66.7963638305664 -33.546630859375 66.8940277099609
-28.8375854492188 68.2686767578125 -28.3565979003906 68.0543823242188
-28.3565979003906 68.0543823242188 -27.766845703125 68.244010925293
-27.766845703125 68.244010925293 -27.1939086914062 68.4427871704102
-27.1939086914062 68.4427871704102 -26.6390686035156 68.6504287719727
-23.7676391601562 70.064582824707 -24.4983520507812 70.195068359375
-24.13720703125 70.4440002441406 -23.3799133300781 70.3248901367188
-22.1551818847656 71.4201736450195 -23.0128784179688 71.4899063110352
-22.4083557128906 71.1392669677734 -22.1551818847656 71.4201736450195
-22.5625 72.3120651245117 -21.6392517089844 72.2832107543945
-21.6392517089844 72.2832107543945 -21.5566101074219 72.5754928588867
-21.52294921875 72.8689117431641 -22.4825134277344 72.868896484375
-21.5566101074219 72.5754928588867 -21.52294921875 72.8689117431641
-22.5157165527344 73.147819519043 -21.5408935546875 73.1626892089844
-21.5408935546875 73.1626892089844 -21.61328125 73.4560165405273
-58.2600708007812 75.0130996704102 -57.1780700683594 74.9026184082031
-57.7877197265625 75.3025817871094 -58.2600708007812 75.0130996704102
-52.8064575195312 68.4091644287109 -53.3612670898438 68.194938659668
-34.0051574707031 66.5183944702148 -34.2393798828125 66.7963638305664
-34.7335205078125 66.4282836914062 -34.0051574707031 66.5183944702148
-26.6390686035156 68.6504287719727 -26.0548095703125 68.4482803344727
-26.0548095703125 68.4482803344727 -25.489990234375 68.6736602783203
-25.489990234375 68.6736602783203 -24.9460144042969 68.9077301025391
-24.9460144042969 68.9077301025391 -24.4242858886719 69.1501617431641
-24.4242858886719 69.1501617431641 -23.9264526367188 69.4005889892578
-23.9264526367188 69.4005889892578 -23.4540710449219 69.6586456298828
-23.0089111328125 69.9239120483398 -23.7676391601562 70.064582824707
-23.4540710449219 69.6586456298828 -23.0089111328125 69.9239120483398
-23.3799133300781 70.3248901367188 -22.5928344726562 70.1959609985352
-22.5928344726562 70.1959609985352 -22.2077331542969 70.4743423461914
-21.5388488769531 71.048095703125 -22.4083557128906 71.1392669677734
-21.855712890625 70.7585601806641 -21.5388488769531 71.048095703125
-21.61328125 73.4560165405273 -20.56982421875 73.482292175293
-20.56982421875 73.482292175293 -20.6864013671875 73.7904052734375
-58.9391784667969 75.4312286376953 -57.7877197265625 75.3025817871094
-58.3764038085938 75.7307510375977 -58.9391784667969 75.4312286376953
-53.3612670898438 68.194938659668 -53.93359375 67.9673309326172
-53.93359375 67.9673309326172 -53.2914428710938 67.7516098022461
-36.05517578125 65.9807891845703 -35.2863159179688 66.0503234863281
-34.5224609375 66.131965637207 -34.7335205078125 66.4282836914062
-35.2863159179688 66.0503234863281 -34.5224609375 66.131965637207
-22.2077331542969 70.4743423461914 -21.3604736328125 70.3473587036133
-20.9788208007812 70.6445846557617 -21.855712890625 70.7585601806641
-21.3604736328125 70.3473587036133 -20.9788208007812 70.6445846557617
-20.6864013671875 73.7904052734375 -19.5685729980469 73.8290786743164
-19.5685729980469 73.8290786743164 -19.7351379394531 74.1523513793945
-19.7351379394531 74.1523513793945 -19.9714050292969 74.4728469848633
-19.9714050292969 74.4728469848633 -20.281005859375 74.7894744873047
-20.281005859375 74.7894744873047 -20.6676025390625 75.1010665893555
-59.6024169921875 75.8790435791016 -58.3764038085938 75.7307510375977
-53.2914428710938 67.7516098022461 -53.8485717773438 67.5010299682617
-39.1300048828125 65.5011444091797 -38.3187561035156 65.5223770141602
-38.3187561035156 65.5223770141602 -37.5093994140625 65.5564498901367
-37.5093994140625 65.5564498901367 -36.70263671875 65.6033172607422
-35.8992614746094 65.6629104614258 -36.05517578125 65.9807891845703
-36.70263671875 65.6033172607422 -35.8992614746094 65.6629104614258
-20.6676025390625 75.1010665893555 -19.4423522949219 75.208740234375
-19.4423522949219 75.208740234375 -19.9104919433594 75.5328826904297
-21.1200561523438 76.1571044921875 -21.8684997558594 76.4541931152344
-60.9213562011719 76.0283050537109 -59.6024169921875 75.8790435791016
-53.8485717773438 67.5010299682617 -54.4216918945312 67.2350845336914
-39.0942077636719 65.1602172851562 -39.1300048828125 65.5011444091797
-39.9376220703125 65.1514282226562 -39.0942077636719 65.1602172851562
-19.9104919433594 75.5328826904297 -18.5986938476562 75.6588363647461
-18.5986938476562 75.6588363647461 -19.1603088378906 75.9954986572266
-19.8228454589844 76.3231811523438 -21.1200561523438 76.1571044921875
-19.1603088378906 75.9954986572266 -19.8228454589844 76.3231811523438
-21.8684997558594 76.4541931152344 -20.5906066894531 76.6402206420898
-62.3406982421875 76.1775588989258 -60.9213562011719 76.0283050537109
-54.4216918945312 67.2350845336914 -55.0105590820312 66.9528579711914
-55.0105590820312 66.9528579711914 -54.2506408691406 66.7222442626953
